geo type,geography,year,category,value
AHSD,Barre District,2023-03,Female,*
AHSD,Barre District,2023-03,Male,233
AHSD,Barre District,2023-03,Non-binary,0
AHSD,Barre District,2023-03,Prefer not to answer,*
AHSD,Barre District,2023-03,Prefer to self-describe,0
AHSD,Barre District,2023-03,Unknown,0
AHSD,Bennington District,2023-03,Female,293
AHSD,Bennington District,2023-03,Male,296
AHSD,Bennington District,2023-03,Non-binary,0
AHSD,Bennington District,2023-03,Prefer not to answer,0
AHSD,Bennington District,2023-03,Prefer to self-describe,0
AHSD,Bennington District,2023-03,Unknown,0
AHSD,Brattleboro District,2023-03,Female,170
AHSD,Brattleboro District,2023-03,Male,185
AHSD,Brattleboro District,2023-03,Non-binary,0
AHSD,Brattleboro District,2023-03,Prefer not to answer,0
AHSD,Brattleboro District,2023-03,Prefer to self-describe,0
AHSD,Brattleboro District,2023-03,Unknown,0
AHSD,Burlington District,2023-03,Female,776
AHSD,Burlington District,2023-03,Male,*
AHSD,Burlington District,2023-03,Non-binary,0
AHSD,Burlington District,2023-03,Prefer not to answer,*
AHSD,Burlington District,2023-03,Prefer to self-describe,0
AHSD,Burlington District,2023-03,Unknown,0
AHSD,Hartford District,2023-03,Female,*
AHSD,Hartford District,2023-03,Male,160
AHSD,Hartford District,2023-03,Non-binary,0
AHSD,Hartford District,2023-03,Prefer not to answer,*
AHSD,Hartford District,2023-03,Prefer to self-describe,0
AHSD,Hartford District,2023-03,Unknown,0
AHSD,Middlebury District,2023-03,Female,206
AHSD,Middlebury District,2023-03,Male,213
AHSD,Middlebury District,2023-03,Non-binary,*
AHSD,Middlebury District,2023-03,Prefer not to answer,*
AHSD,Middlebury District,2023-03,Prefer to self-describe,0
AHSD,Middlebury District,2023-03,Unknown,0
AHSD,Morrisville District,2023-03,Female,202
AHSD,Morrisville District,2023-03,Male,199
AHSD,Morrisville District,2023-03,Non-binary,0
AHSD,Morrisville District,2023-03,Prefer not to answer,0
AHSD,Morrisville District,2023-03,Prefer to self-describe,0
AHSD,Morrisville District,2023-03,Unknown,0
AHSD,Newport District,2023-03,Female,195
AHSD,Newport District,2023-03,Male,222
AHSD,Newport District,2023-03,Non-binary,0
AHSD,Newport District,2023-03,Prefer not to answer,0
AHSD,Newport District,2023-03,Prefer to self-describe,0
AHSD,Newport District,2023-03,Unknown,0
AHSD,Rutland District,2023-03,Female,419
AHSD,Rutland District,2023-03,Male,408
AHSD,Rutland District,2023-03,Non-binary,0
AHSD,Rutland District,2023-03,Prefer not to answer,0
AHSD,Rutland District,2023-03,Prefer to self-describe,0
AHSD,Rutland District,2023-03,Unknown,0
AHSD,Springfield District,2023-03,Female,229
AHSD,Springfield District,2023-03,Male,225
AHSD,Springfield District,2023-03,Non-binary,0
AHSD,Springfield District,2023-03,Prefer not to answer,0
AHSD,Springfield District,2023-03,Prefer to self-describe,0
AHSD,Springfield District,2023-03,Unknown,0
AHSD,St. Albans District,2023-03,Female,*
AHSD,St. Albans District,2023-03,Male,308
AHSD,St. Albans District,2023-03,Non-binary,0
AHSD,St. Albans District,2023-03,Prefer not to answer,*
AHSD,St. Albans District,2023-03,Prefer to self-describe,0
AHSD,St. Albans District,2023-03,Unknown,0
AHSD,St. Johnsbury District,2023-03,Female,354
AHSD,St. Johnsbury District,2023-03,Male,*
AHSD,St. Johnsbury District,2023-03,Non-binary,0
AHSD,St. Johnsbury District,2023-03,Prefer not to answer,*
AHSD,St. Johnsbury District,2023-03,Prefer to self-describe,0
AHSD,St. Johnsbury District,2023-03,Unknown,0
AHSD,Barre District,2023-02,Female,*
AHSD,Barre District,2023-02,Male,229
AHSD,Barre District,2023-02,Non-binary,0
AHSD,Barre District,2023-02,Prefer not to answer,*
AHSD,Barre District,2023-02,Prefer to self-describe,0
AHSD,Barre District,2023-02,Unknown,0
AHSD,Bennington District,2023-02,Female,295
AHSD,Bennington District,2023-02,Male,298
AHSD,Bennington District,2023-02,Non-binary,0
AHSD,Bennington District,2023-02,Prefer not to answer,0
AHSD,Bennington District,2023-02,Prefer to self-describe,0
AHSD,Bennington District,2023-02,Unknown,0
AHSD,Brattleboro District,2023-02,Female,166
AHSD,Brattleboro District,2023-02,Male,178
AHSD,Brattleboro District,2023-02,Non-binary,0
AHSD,Brattleboro District,2023-02,Prefer not to answer,0
AHSD,Brattleboro District,2023-02,Prefer to self-describe,0
AHSD,Brattleboro District,2023-02,Unknown,0
AHSD,Burlington District,2023-02,Female,764
AHSD,Burlington District,2023-02,Male,*
AHSD,Burlington District,2023-02,Non-binary,0
AHSD,Burlington District,2023-02,Prefer not to answer,*
AHSD,Burlington District,2023-02,Prefer to self-describe,0
AHSD,Burlington District,2023-02,Unknown,0
AHSD,Hartford District,2023-02,Female,*
AHSD,Hartford District,2023-02,Male,158
AHSD,Hartford District,2023-02,Non-binary,0
AHSD,Hartford District,2023-02,Prefer not to answer,*
AHSD,Hartford District,2023-02,Prefer to self-describe,0
AHSD,Hartford District,2023-02,Unknown,0
AHSD,Middlebury District,2023-02,Female,*
AHSD,Middlebury District,2023-02,Male,211
AHSD,Middlebury District,2023-02,Non-binary,0
AHSD,Middlebury District,2023-02,Prefer not to answer,*
AHSD,Middlebury District,2023-02,Prefer to self-describe,0
AHSD,Middlebury District,2023-02,Unknown,0
AHSD,Morrisville District,2023-02,Female,208
AHSD,Morrisville District,2023-02,Male,196
AHSD,Morrisville District,2023-02,Non-binary,0
AHSD,Morrisville District,2023-02,Prefer not to answer,0
AHSD,Morrisville District,2023-02,Prefer to self-describe,0
AHSD,Morrisville District,2023-02,Unknown,0
AHSD,Newport District,2023-02,Female,193
AHSD,Newport District,2023-02,Male,218
AHSD,Newport District,2023-02,Non-binary,0
AHSD,Newport District,2023-02,Prefer not to answer,0
AHSD,Newport District,2023-02,Prefer to self-describe,0
AHSD,Newport District,2023-02,Unknown,0
AHSD,Rutland District,2023-02,Female,436
AHSD,Rutland District,2023-02,Male,415
AHSD,Rutland District,2023-02,Non-binary,0
AHSD,Rutland District,2023-02,Prefer not to answer,0
AHSD,Rutland District,2023-02,Prefer to self-describe,0
AHSD,Rutland District,2023-02,Unknown,0
AHSD,Springfield District,2023-02,Female,230
AHSD,Springfield District,2023-02,Male,225
AHSD,Springfield District,2023-02,Non-binary,0
AHSD,Springfield District,2023-02,Prefer not to answer,0
AHSD,Springfield District,2023-02,Prefer to self-describe,0
AHSD,Springfield District,2023-02,Unknown,0
AHSD,St. Albans District,2023-02,Female,*
AHSD,St. Albans District,2023-02,Male,306
AHSD,St. Albans District,2023-02,Non-binary,0
AHSD,St. Albans District,2023-02,Prefer not to answer,*
AHSD,St. Albans District,2023-02,Prefer to self-describe,0
AHSD,St. Albans District,2023-02,Unknown,0
AHSD,St. Johnsbury District,2023-02,Female,350
AHSD,St. Johnsbury District,2023-02,Male,*
AHSD,St. Johnsbury District,2023-02,Non-binary,0
AHSD,St. Johnsbury District,2023-02,Prefer not to answer,*
AHSD,St. Johnsbury District,2023-02,Prefer to self-describe,0
AHSD,St. Johnsbury District,2023-02,Unknown,0
AHSD,Barre District,2023-01,Female,*
AHSD,Barre District,2023-01,Male,222
AHSD,Barre District,2023-01,Non-binary,0
AHSD,Barre District,2023-01,Prefer not to answer,*
