geo type,geography,year,category,value
county,Essex,2023-03,Native American,0
county,Essex,2023-03,Non Hispanic,79
county,Essex,2023-03,Unknown,*
county,Essex,2023-03,Unreported,*
county,Franklin,2023-03,Hispanic,*
county,Franklin,2023-03,Native American,0
county,Franklin,2023-03,Non Hispanic,469
county,Franklin,2023-03,Unknown,*
county,Franklin,2023-03,Unreported,59
county,Grand Isle,2023-03,Hispanic,*
county,Grand Isle,2023-03,Native American,0
county,Grand Isle,2023-03,Non Hispanic,56
county,Grand Isle,2023-03,Unknown,0
county,Grand Isle,2023-03,Unreported,*
county,Lamoille,2023-03,Hispanic,*
county,Lamoille,2023-03,Native American,0
county,Lamoille,2023-03,Non Hispanic,335
county,Lamoille,2023-03,Unknown,*
county,Lamoille,2023-03,Unreported,16
county,Orange,2023-03,Hispanic,*
county,Orange,2023-03,Native American,0
county,Orange,2023-03,Non Hispanic,207
county,Orange,2023-03,Unknown,*
county,Orange,2023-03,Unreported,14
county,Orleans,2023-03,Hispanic,*
county,Orleans,2023-03,Native American,0
county,Orleans,2023-03,Non Hispanic,379
county,Orleans,2023-03,Unknown,*
county,Orleans,2023-03,Unreported,32
county,Rutland,2023-03,Hispanic,*
county,Rutland,2023-03,Native American,0
county,Rutland,2023-03,Non Hispanic,755
county,Rutland,2023-03,Unknown,*
county,Rutland,2023-03,Unreported,41
county,Washington,2023-03,Hispanic,*
county,Washington,2023-03,Native American,0
county,Washington,2023-03,Non Hispanic,330
county,Washington,2023-03,Unknown,*
county,Washington,2023-03,Unreported,26
county,Windham,2023-03,Hispanic,33
county,Windham,2023-03,Native American,*
county,Windham,2023-03,Non Hispanic,321
county,Windham,2023-03,Unknown,*
county,Windham,2023-03,Unreported,87
county,Windsor,2023-03,Hispanic,*
county,Windsor,2023-03,Native American,0
county,Windsor,2023-03,Non Hispanic,446
county,Windsor,2023-03,Unknown,*
county,Windsor,2023-03,Unreported,40
county,Addison,2023-02,Hispanic,*
county,Addison,2023-02,Native American,0
county,Addison,2023-02,Non Hispanic,338
county,Addison,2023-02,Unknown,*
county,Addison,2023-02,Unreported,66
county,Bennington,2023-02,Hispanic,*
county,Bennington,2023-02,Native American,0
county,Bennington,2023-02,Non Hispanic,507
county,Bennington,2023-02,Unknown,*
county,Bennington,2023-02,Unreported,66
county,Caledonia,2023-02,Hispanic,*
county,Caledonia,2023-02,Native American,0
county,Caledonia,2023-02,Non Hispanic,530
county,Caledonia,2023-02,Unknown,*
county,Caledonia,2023-02,Unreported,64
county,Chittenden,2023-02,Hispanic,38
county,Chittenden,2023-02,Native American,*
county,Chittenden,2023-02,Non Hispanic,1250
county,Chittenden,2023-02,Unknown,*
county,Chittenden,2023-02,Unreported,145
county,Essex,2023-02,Hispanic,0
county,Essex,2023-02,Native American,0
county,Essex,2023-02,Non Hispanic,81
county,Essex,2023-02,Unknown,*
