geo type,geography,year,category,value
AHSD,Burlington District,2023-08,Qualified Immigrant,*
AHSD,Burlington District,2023-08,US Citizen,1502
AHSD,Burlington District,2023-08,Unreported,189
AHSD,Hartford District,2023-08,None of the above,0
AHSD,Hartford District,2023-08,Qualified Immigrant,0
AHSD,Hartford District,2023-08,US Citizen,309
AHSD,Hartford District,2023-08,Unreported,26
AHSD,Middlebury District,2023-08,None of the above,0
AHSD,Middlebury District,2023-08,Qualified Immigrant,0
AHSD,Middlebury District,2023-08,US Citizen,475
AHSD,Middlebury District,2023-08,Unreported,53
AHSD,Morrisville District,2023-08,None of the above,0
AHSD,Morrisville District,2023-08,Qualified Immigrant,*
AHSD,Morrisville District,2023-08,US Citizen,390
AHSD,Morrisville District,2023-08,Unreported,*
AHSD,Newport District,2023-08,None of the above,0
AHSD,Newport District,2023-08,Qualified Immigrant,0
AHSD,Newport District,2023-08,US Citizen,381
AHSD,Newport District,2023-08,Unreported,51
AHSD,Rutland District,2023-08,None of the above,0
AHSD,Rutland District,2023-08,Qualified Immigrant,*
AHSD,Rutland District,2023-08,US Citizen,833
AHSD,Rutland District,2023-08,Unreported,*
AHSD,Springfield District,2023-08,None of the above,0
AHSD,Springfield District,2023-08,Qualified Immigrant,0
AHSD,Springfield District,2023-08,US Citizen,509
AHSD,Springfield District,2023-08,Unreported,35
AHSD,St. Albans District,2023-08,None of the above,*
AHSD,St. Albans District,2023-08,Qualified Immigrant,0
AHSD,St. Albans District,2023-08,US Citizen,616
AHSD,St. Albans District,2023-08,Unreported,*
AHSD,St. Johnsbury District,2023-08,None of the above,0
AHSD,St. Johnsbury District,2023-08,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-08,US Citizen,666
AHSD,St. Johnsbury District,2023-08,Unreported,*
AHSD,Barre District,2023-07,None of the above,0
AHSD,Barre District,2023-07,Qualified Immigrant,*
AHSD,Barre District,2023-07,US Citizen,403
AHSD,Barre District,2023-07,Unreported,*
AHSD,Bennington District,2023-07,None of the above,0
AHSD,Bennington District,2023-07,Qualified Immigrant,*
AHSD,Bennington District,2023-07,US Citizen,570
AHSD,Bennington District,2023-07,Unreported,*
AHSD,Brattleboro District,2023-07,None of the above,*
AHSD,Brattleboro District,2023-07,Qualified Immigrant,*
AHSD,Brattleboro District,2023-07,US Citizen,341
AHSD,Brattleboro District,2023-07,Unreported,28
AHSD,Burlington District,2023-07,None of the above,*
AHSD,Burlington District,2023-07,Qualified Immigrant,*
AHSD,Burlington District,2023-07,US Citizen,1374
AHSD,Burlington District,2023-07,Unreported,193
AHSD,Hartford District,2023-07,None of the above,0
AHSD,Hartford District,2023-07,Qualified Immigrant,0
AHSD,Hartford District,2023-07,US Citizen,296
AHSD,Hartford District,2023-07,Unreported,29
AHSD,Middlebury District,2023-07,None of the above,0
AHSD,Middlebury District,2023-07,Qualified Immigrant,*
AHSD,Middlebury District,2023-07,US Citizen,425
AHSD,Middlebury District,2023-07,Unreported,*
AHSD,Morrisville District,2023-07,None of the above,0
AHSD,Morrisville District,2023-07,Qualified Immigrant,*
AHSD,Morrisville District,2023-07,US Citizen,319
AHSD,Morrisville District,2023-07,Unreported,*
AHSD,Newport District,2023-07,None of the above,0
AHSD,Newport District,2023-07,Qualified Immigrant,0
AHSD,Newport District,2023-07,US Citizen,374
AHSD,Newport District,2023-07,Unreported,53
AHSD,Rutland District,2023-07,None of the above,0
AHSD,Rutland District,2023-07,Qualified Immigrant,*
AHSD,Rutland District,2023-07,US Citizen,839
AHSD,Rutland District,2023-07,Unreported,*
AHSD,Springfield District,2023-07,None of the above,0
AHSD,Springfield District,2023-07,Qualified Immigrant,0
AHSD,Springfield District,2023-07,US Citizen,469
AHSD,Springfield District,2023-07,Unreported,38
AHSD,St. Albans District,2023-07,None of the above,*
AHSD,St. Albans District,2023-07,Qualified Immigrant,0
AHSD,St. Albans District,2023-07,US Citizen,625
AHSD,St. Albans District,2023-07,Unreported,*
AHSD,St. Johnsbury District,2023-07,None of the above,0
AHSD,St. Johnsbury District,2023-07,Qualified Immigrant,*
AHSD,St. Johnsbury District,2023-07,US Citizen,659
AHSD,St. Johnsbury District,2023-07,Unreported,*
state,Vermont,2024-06,None of the above,*
state,Vermont,2024-06,Qualified Immigrant,*
state,Vermont,2024-06,US Citizen,8556
state,Vermont,2024-06,Unreported,665
state,Vermont,2024-05,None of the above,*
state,Vermont,2024-05,Qualified Immigrant,*
state,Vermont,2024-05,US Citizen,7477
state,Vermont,2024-05,Unreported,626
state,Vermont,2024-04,None of the above,*
state,Vermont,2024-04,Qualified Immigrant,*
state,Vermont,2024-04,US Citizen,7408
state,Vermont,2024-04,Unreported,644
state,Vermont,2024-03,None of the above,*
state,Vermont,2024-03,Qualified Immigrant,*
state,Vermont,2024-03,US Citizen,7060
state,Vermont,2024-03,Unreported,661
state,Vermont,2024-02,None of the above,*
state,Vermont,2024-02,Qualified Immigrant,*
state,Vermont,2024-02,US Citizen,6875
state,Vermont,2024-02,Unreported,679
state,Vermont,2024-01,None of the above,*
state,Vermont,2024-01,Qualified Immigrant,*
state,Vermont,2024-01,US Citizen,6764
state,Vermont,2024-01,Unreported,677
state,Vermont,2023-12,None of the above,*
state,Vermont,2023-12,Qualified Immigrant,*
state,Vermont,2023-12,US Citizen,6756
state,Vermont,2023-12,Unreported,684
state,Vermont,2023-11,None of the above,*
state,Vermont,2023-11,Qualified Immigrant,*
state,Vermont,2023-11,US Citizen,6621
state,Vermont,2023-11,Unreported,686
state,Vermont,2023-10,None of the above,*
state,Vermont,2023-10,Qualified Immigrant,*
state,Vermont,2023-10,US Citizen,6650
state,Vermont,2023-10,Unreported,688
state,Vermont,2023-09,None of the above,*
state,Vermont,2023-09,Qualified Immigrant,*
state,Vermont,2023-09,US Citizen,6755
state,Vermont,2023-09,Unreported,717
state,Vermont,2023-08,None of the above,*
state,Vermont,2023-08,Qualified Immigrant,*
state,Vermont,2023-08,US Citizen,7035
state,Vermont,2023-08,Unreported,795
state,Vermont,2023-07,None of the above,*
state,Vermont,2023-07,Qualified Immigrant,*
state,Vermont,2023-07,US Citizen,6694
state,Vermont,2023-07,Unreported,835
AHSD,Barre District,2024-09,None of the above,*
AHSD,Barre District,2024-09,Qualified Immigrant,*
AHSD,Barre District,2024-09,US Citizen,486
AHSD,Barre District,2024-09,Unreported,44
AHSD,Bennington District,2024-09,None of the above,*
AHSD,Bennington District,2024-09,Qualified Immigrant,*
AHSD,Bennington District,2024-09,US Citizen,638
AHSD,Bennington District,2024-09,Unreported,80
AHSD,Brattleboro District,2024-09,None of the above,*
AHSD,Brattleboro District,2024-09,Qualified Immigrant,*
AHSD,Brattleboro District,2024-09,US Citizen,486
AHSD,Brattleboro District,2024-09,Unreported,29
AHSD,Burlington District,2024-09,None of the above,*
AHSD,Burlington District,2024-09,Qualified Immigrant,*
AHSD,Burlington District,2024-09,US Citizen,1700
AHSD,Burlington District,2024-09,Unreported,118
AHSD,Hartford District,2024-09,None of the above,0
AHSD,Hartford District,2024-09,Qualified Immigrant,0
AHSD,Hartford District,2024-09,US Citizen,451
AHSD,Hartford District,2024-09,Unreported,27
AHSD,Middlebury District,2024-09,None of the above,0
AHSD,Middlebury District,2024-09,Qualified Immigrant,0
AHSD,Middlebury District,2024-09,US Citizen,559
AHSD,Middlebury District,2024-09,Unreported,38
AHSD,Morrisville District,2024-09,None of the above,*
AHSD,Morrisville District,2024-09,Qualified Immigrant,*
AHSD,Morrisville District,2024-09,US Citizen,485
AHSD,Morrisville District,2024-09,Unreported,28
AHSD,Newport District,2024-09,None of the above,0
AHSD,Newport District,2024-09,Qualified Immigrant,*
AHSD,Newport District,2024-09,US Citizen,441
AHSD,Newport District,2024-09,Unreported,*
AHSD,Rutland District,2024-09,None of the above,*
AHSD,Rutland District,2024-09,Qualified Immigrant,*
AHSD,Rutland District,2024-09,US Citizen,917
AHSD,Rutland District,2024-09,Unreported,73
AHSD,Springfield District,2024-09,None of the above,0
AHSD,Springfield District,2024-09,Qualified Immigrant,*
AHSD,Springfield District,2024-09,US Citizen,617
AHSD,Springfield District,2024-09,Unreported,*
AHSD,St. Albans District,2024-09,None of the above,0
AHSD,St. Albans District,2024-09,Qualified Immigrant,0
AHSD,St. Albans District,2024-09,US Citizen,711
AHSD,St. Albans District,2024-09,Unreported,73
AHSD,St. Johnsbury District,2024-09,None of the above,0
AHSD,St. Johnsbury District,2024-09,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-09,US Citizen,792
AHSD,St. Johnsbury District,2024-09,Unreported,*
AHSD,Barre District,2024-08,None of the above,0
AHSD,Barre District,2024-08,Qualified Immigrant,12
AHSD,Barre District,2024-08,US Citizen,535
AHSD,Barre District,2024-08,Unreported,49
AHSD,Bennington District,2024-08,None of the above,0
AHSD,Bennington District,2024-08,Qualified Immigrant,*
AHSD,Bennington District,2024-08,US Citizen,679
AHSD,Bennington District,2024-08,Unreported,*
AHSD,Brattleboro District,2024-08,None of the above,*
AHSD,Brattleboro District,2024-08,Qualified Immigrant,*
AHSD,Brattleboro District,2024-08,US Citizen,502
AHSD,Brattleboro District,2024-08,Unreported,32
AHSD,Burlington District,2024-08,None of the above,*
AHSD,Burlington District,2024-08,Qualified Immigrant,*
AHSD,Burlington District,2024-08,US Citizen,1891
AHSD,Burlington District,2024-08,Unreported,131
AHSD,Hartford District,2024-08,None of the above,*
AHSD,Hartford District,2024-08,Qualified Immigrant,0
AHSD,Hartford District,2024-08,US Citizen,442
AHSD,Hartford District,2024-08,Unreported,*
AHSD,Middlebury District,2024-08,None of the above,0
AHSD,Middlebury District,2024-08,Qualified Immigrant,*
AHSD,Middlebury District,2024-08,US Citizen,642
AHSD,Middlebury District,2024-08,Unreported,*
AHSD,Morrisville District,2024-08,None of the above,*
AHSD,Morrisville District,2024-08,Qualified Immigrant,0
AHSD,Morrisville District,2024-08,US Citizen,507
AHSD,Morrisville District,2024-08,Unreported,*
AHSD,Newport District,2024-08,None of the above,0
AHSD,Newport District,2024-08,Qualified Immigrant,*
AHSD,Newport District,2024-08,US Citizen,434
AHSD,Newport District,2024-08,Unreported,*
AHSD,Rutland District,2024-08,None of the above,*
AHSD,Rutland District,2024-08,Qualified Immigrant,*
AHSD,Rutland District,2024-08,US Citizen,1011
AHSD,Rutland District,2024-08,Unreported,79
AHSD,Springfield District,2024-08,None of the above,0
AHSD,Springfield District,2024-08,Qualified Immigrant,*
AHSD,Springfield District,2024-08,US Citizen,639
AHSD,Springfield District,2024-08,Unreported,*
AHSD,St. Albans District,2024-08,None of the above,0
AHSD,St. Albans District,2024-08,Qualified Immigrant,0
AHSD,St. Albans District,2024-08,US Citizen,717
AHSD,St. Albans District,2024-08,Unreported,70
AHSD,St. Johnsbury District,2024-08,None of the above,0
AHSD,St. Johnsbury District,2024-08,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-08,US Citizen,783
AHSD,St. Johnsbury District,2024-08,Unreported,*
AHSD,Barre District,2024-07,None of the above,0
AHSD,Barre District,2024-07,Qualified Immigrant,12
AHSD,Barre District,2024-07,US Citizen,489
AHSD,Barre District,2024-07,Unreported,48
AHSD,Bennington District,2024-07,None of the above,0
AHSD,Bennington District,2024-07,Qualified Immigrant,*
AHSD,Bennington District,2024-07,US Citizen,662
AHSD,Bennington District,2024-07,Unreported,*
AHSD,Brattleboro District,2024-07,None of the above,0
AHSD,Brattleboro District,2024-07,Qualified Immigrant,*
AHSD,Brattleboro District,2024-07,US Citizen,433
AHSD,Brattleboro District,2024-07,Unreported,*
AHSD,Burlington District,2024-07,None of the above,*
AHSD,Burlington District,2024-07,Qualified Immigrant,*
AHSD,Burlington District,2024-07,US Citizen,1741
AHSD,Burlington District,2024-07,Unreported,127
AHSD,Hartford District,2024-07,None of the above,*
AHSD,Hartford District,2024-07,Qualified Immigrant,0
AHSD,Hartford District,2024-07,US Citizen,402
AHSD,Hartford District,2024-07,Unreported,*
AHSD,Middlebury District,2024-07,None of the above,0
AHSD,Middlebury District,2024-07,Qualified Immigrant,*
AHSD,Middlebury District,2024-07,US Citizen,555
AHSD,Middlebury District,2024-07,Unreported,*
AHSD,Morrisville District,2024-07,None of the above,*
AHSD,Morrisville District,2024-07,Qualified Immigrant,0
AHSD,Morrisville District,2024-07,US Citizen,434
AHSD,Morrisville District,2024-07,Unreported,*
AHSD,Newport District,2024-07,None of the above,0
AHSD,Newport District,2024-07,Qualified Immigrant,*
AHSD,Newport District,2024-07,US Citizen,411
AHSD,Newport District,2024-07,Unreported,*
AHSD,Rutland District,2024-07,None of the above,*
AHSD,Rutland District,2024-07,Qualified Immigrant,*
AHSD,Rutland District,2024-07,US Citizen,988
AHSD,Rutland District,2024-07,Unreported,69
AHSD,Springfield District,2024-07,None of the above,0
AHSD,Springfield District,2024-07,Qualified Immigrant,*
AHSD,Springfield District,2024-07,US Citizen,604
AHSD,Springfield District,2024-07,Unreported,*
AHSD,St. Albans District,2024-07,None of the above,0
AHSD,St. Albans District,2024-07,Qualified Immigrant,0
AHSD,St. Albans District,2024-07,US Citizen,693
AHSD,St. Albans District,2024-07,Unreported,71
AHSD,St. Johnsbury District,2024-07,None of the above,0
AHSD,St. Johnsbury District,2024-07,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-07,US Citizen,742
AHSD,St. Johnsbury District,2024-07,Unreported,*
state,Vermont,2024-09,None of the above,15
state,Vermont,2024-09,Qualified Immigrant,83
state,Vermont,2024-09,US Citizen,8283
state,Vermont,2024-09,Unreported,602
state,Vermont,2024-08,None of the above,12
state,Vermont,2024-08,Qualified Immigrant,98
state,Vermont,2024-08,US Citizen,8782
state,Vermont,2024-08,Unreported,638
state,Vermont,2024-07,None of the above,*
state,Vermont,2024-07,Qualified Immigrant,*
state,Vermont,2024-07,US Citizen,8154
state,Vermont,2024-07,Unreported,627
AHSD,Barre District,2024-12,None of the above,*
AHSD,Barre District,2024-12,Qualified Immigrant,*
AHSD,Barre District,2024-12,US Citizen,614
AHSD,Barre District,2024-12,Unreported,39
AHSD,Bennington District,2024-12,None of the above,*
AHSD,Bennington District,2024-12,Qualified Immigrant,*
AHSD,Bennington District,2024-12,US Citizen,684
AHSD,Bennington District,2024-12,Unreported,82
AHSD,Brattleboro District,2024-12,None of the above,0
AHSD,Brattleboro District,2024-12,Qualified Immigrant,*
AHSD,Brattleboro District,2024-12,US Citizen,525
AHSD,Brattleboro District,2024-12,Unreported,*
AHSD,Burlington District,2024-12,None of the above,11
AHSD,Burlington District,2024-12,Qualified Immigrant,51
AHSD,Burlington District,2024-12,US Citizen,2192
AHSD,Burlington District,2024-12,Unreported,114
AHSD,Hartford District,2024-12,None of the above,0
AHSD,Hartford District,2024-12,Qualified Immigrant,*
AHSD,Hartford District,2024-12,US Citizen,540
AHSD,Hartford District,2024-12,Unreported,*
AHSD,Middlebury District,2024-12,None of the above,*
AHSD,Middlebury District,2024-12,Qualified Immigrant,0
AHSD,Middlebury District,2024-12,US Citizen,630
AHSD,Middlebury District,2024-12,Unreported,*
AHSD,Morrisville District,2024-12,None of the above,*
AHSD,Morrisville District,2024-12,Qualified Immigrant,*
AHSD,Morrisville District,2024-12,US Citizen,541
AHSD,Morrisville District,2024-12,Unreported,24
AHSD,Newport District,2024-12,None of the above,*
AHSD,Newport District,2024-12,Qualified Immigrant,*
AHSD,Newport District,2024-12,US Citizen,459
AHSD,Newport District,2024-12,Unreported,25
AHSD,Rutland District,2024-12,None of the above,*
AHSD,Rutland District,2024-12,Qualified Immigrant,*
AHSD,Rutland District,2024-12,US Citizen,1019
AHSD,Rutland District,2024-12,Unreported,78
AHSD,Springfield District,2024-12,None of the above,0
AHSD,Springfield District,2024-12,Qualified Immigrant,*
AHSD,Springfield District,2024-12,US Citizen,590
AHSD,Springfield District,2024-12,Unreported,*
AHSD,St. Albans District,2024-12,None of the above,0
AHSD,St. Albans District,2024-12,Qualified Immigrant,0
AHSD,St. Albans District,2024-12,US Citizen,858
AHSD,St. Albans District,2024-12,Unreported,70
AHSD,St. Johnsbury District,2024-12,None of the above,0
AHSD,St. Johnsbury District,2024-12,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-12,US Citizen,806
AHSD,St. Johnsbury District,2024-12,Unreported,*
AHSD,Barre District,2024-11,None of the above,*
AHSD,Barre District,2024-11,Qualified Immigrant,*
AHSD,Barre District,2024-11,US Citizen,614
AHSD,Barre District,2024-11,Unreported,39
AHSD,Bennington District,2024-11,None of the above,*
AHSD,Bennington District,2024-11,Qualified Immigrant,*
AHSD,Bennington District,2024-11,US Citizen,684
AHSD,Bennington District,2024-11,Unreported,82
AHSD,Brattleboro District,2024-11,None of the above,0
AHSD,Brattleboro District,2024-11,Qualified Immigrant,*
AHSD,Brattleboro District,2024-11,US Citizen,525
AHSD,Brattleboro District,2024-11,Unreported,*
AHSD,Burlington District,2024-11,None of the above,11
AHSD,Burlington District,2024-11,Qualified Immigrant,51
AHSD,Burlington District,2024-11,US Citizen,2192
AHSD,Burlington District,2024-11,Unreported,114
AHSD,Hartford District,2024-11,None of the above,0
AHSD,Hartford District,2024-11,Qualified Immigrant,*
AHSD,Hartford District,2024-11,US Citizen,540
AHSD,Hartford District,2024-11,Unreported,*
AHSD,Middlebury District,2024-11,None of the above,*
AHSD,Middlebury District,2024-11,Qualified Immigrant,0
AHSD,Middlebury District,2024-11,US Citizen,630
AHSD,Middlebury District,2024-11,Unreported,*
AHSD,Morrisville District,2024-11,None of the above,*
AHSD,Morrisville District,2024-11,Qualified Immigrant,*
AHSD,Morrisville District,2024-11,US Citizen,541
AHSD,Morrisville District,2024-11,Unreported,24
AHSD,Newport District,2024-11,None of the above,*
AHSD,Newport District,2024-11,Qualified Immigrant,*
AHSD,Newport District,2024-11,US Citizen,459
AHSD,Newport District,2024-11,Unreported,25
AHSD,Rutland District,2024-11,None of the above,*
AHSD,Rutland District,2024-11,Qualified Immigrant,*
AHSD,Rutland District,2024-11,US Citizen,1019
AHSD,Rutland District,2024-11,Unreported,78
AHSD,Springfield District,2024-11,None of the above,0
AHSD,Springfield District,2024-11,Qualified Immigrant,*
AHSD,Springfield District,2024-11,US Citizen,590
AHSD,Springfield District,2024-11,Unreported,*
AHSD,St. Albans District,2024-11,None of the above,0
AHSD,St. Albans District,2024-11,Qualified Immigrant,0
AHSD,St. Albans District,2024-11,US Citizen,858
AHSD,St. Albans District,2024-11,Unreported,70
AHSD,St. Johnsbury District,2024-11,None of the above,0
AHSD,St. Johnsbury District,2024-11,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-11,US Citizen,806
AHSD,St. Johnsbury District,2024-11,Unreported,*
AHSD,Barre District,2024-10,None of the above,*
AHSD,Barre District,2024-10,Qualified Immigrant,*
AHSD,Barre District,2024-10,US Citizen,469
AHSD,Barre District,2024-10,Unreported,32
AHSD,Bennington District,2024-10,None of the above,*
AHSD,Bennington District,2024-10,Qualified Immigrant,*
AHSD,Bennington District,2024-10,US Citizen,708
AHSD,Bennington District,2024-10,Unreported,53
AHSD,Brattleboro District,2024-10,None of the above,0
AHSD,Brattleboro District,2024-10,Qualified Immigrant,*
AHSD,Brattleboro District,2024-10,US Citizen,426
AHSD,Brattleboro District,2024-10,Unreported,*
AHSD,Burlington District,2024-10,None of the above,*
AHSD,Burlington District,2024-10,Qualified Immigrant,*
AHSD,Burlington District,2024-10,US Citizen,2086
AHSD,Burlington District,2024-10,Unreported,138
AHSD,Hartford District,2024-10,None of the above,*
AHSD,Hartford District,2024-10,Qualified Immigrant,*
AHSD,Hartford District,2024-10,US Citizen,519
AHSD,Hartford District,2024-10,Unreported,38
AHSD,Middlebury District,2024-10,None of the above,0
AHSD,Middlebury District,2024-10,Qualified Immigrant,*
AHSD,Middlebury District,2024-10,US Citizen,660
AHSD,Middlebury District,2024-10,Unreported,*
AHSD,Morrisville District,2024-10,None of the above,0
AHSD,Morrisville District,2024-10,Qualified Immigrant,*
AHSD,Morrisville District,2024-10,US Citizen,595
AHSD,Morrisville District,2024-10,Unreported,*
AHSD,Newport District,2024-10,None of the above,0
AHSD,Newport District,2024-10,Qualified Immigrant,*
AHSD,Newport District,2024-10,US Citizen,392
AHSD,Newport District,2024-10,Unreported,*
AHSD,Rutland District,2024-10,None of the above,*
AHSD,Rutland District,2024-10,Qualified Immigrant,*
AHSD,Rutland District,2024-10,US Citizen,980
AHSD,Rutland District,2024-10,Unreported,65
AHSD,Springfield District,2024-10,None of the above,0
AHSD,Springfield District,2024-10,Qualified Immigrant,*
AHSD,Springfield District,2024-10,US Citizen,533
AHSD,Springfield District,2024-10,Unreported,*
AHSD,St. Albans District,2024-10,None of the above,*
AHSD,St. Albans District,2024-10,Qualified Immigrant,*
AHSD,St. Albans District,2024-10,US Citizen,833
AHSD,St. Albans District,2024-10,Unreported,56
AHSD,St. Johnsbury District,2024-10,None of the above,*
AHSD,St. Johnsbury District,2024-10,Qualified Immigrant,*
AHSD,St. Johnsbury District,2024-10,US Citizen,918
AHSD,St. Johnsbury District,2024-10,Unreported,58
state,Vermont,2024-12,None of the above,20
state,Vermont,2024-12,Qualified Immigrant,92
state,Vermont,2024-12,US Citizen,9458
state,Vermont,2024-12,Unreported,584
state,Vermont,2024-11,None of the above,20
state,Vermont,2024-11,Qualified Immigrant,92
state,Vermont,2024-11,US Citizen,9458
state,Vermont,2024-11,Unreported,584
state,Vermont,2024-10,None of the above,18
state,Vermont,2024-10,Qualified Immigrant,94
state,Vermont,2024-10,US Citizen,9119
state,Vermont,2024-10,Unreported,605
