geo type,geography,year,category,value
AHSD,Springfield District,2022-12,Preschool,187
AHSD,Springfield District,2022-12,School,132
AHSD,Springfield District,2022-12,Toddler,47
AHSD,St. Albans District,2022-12,Infant,78
AHSD,St. Albans District,2022-12,Preschool,237
AHSD,St. Albans District,2022-12,School,223
AHSD,St. Albans District,2022-12,Toddler,91
AHSD,St. Johnsbury District,2022-12,Infant,97
AHSD,St. Johnsbury District,2022-12,Preschool,254
AHSD,St. Johnsbury District,2022-12,School,236
AHSD,St. Johnsbury District,2022-12,Toddler,80
AHSD,Barre District,2022-11,Infant,58
AHSD,Barre District,2022-11,Preschool,173
AHSD,Barre District,2022-11,School,112
AHSD,Barre District,2022-11,Toddler,48
AHSD,Bennington District,2022-11,Infant,92
AHSD,Bennington District,2022-11,Preschool,280
AHSD,Bennington District,2022-11,School,91
AHSD,Bennington District,2022-11,Toddler,104
AHSD,Brattleboro District,2022-11,Infant,64
AHSD,Brattleboro District,2022-11,Preschool,152
AHSD,Brattleboro District,2022-11,School,58
AHSD,Brattleboro District,2022-11,Toddler,55
AHSD,Burlington District,2022-11,Infant,216
AHSD,Burlington District,2022-11,Preschool,506
AHSD,Burlington District,2022-11,School,511
AHSD,Burlington District,2022-11,Toddler,163
AHSD,Hartford District,2022-11,Infant,51
AHSD,Hartford District,2022-11,Preschool,120
AHSD,Hartford District,2022-11,School,79
AHSD,Hartford District,2022-11,Toddler,35
AHSD,Middlebury District,2022-11,Infant,43
AHSD,Middlebury District,2022-11,Preschool,154
AHSD,Middlebury District,2022-11,School,145
AHSD,Middlebury District,2022-11,Toddler,51
AHSD,Morrisville District,2022-11,Infant,62
AHSD,Morrisville District,2022-11,Preschool,166
AHSD,Morrisville District,2022-11,School,117
AHSD,Morrisville District,2022-11,Toddler,42
AHSD,Newport District,2022-11,Infant,50
AHSD,Newport District,2022-11,Preschool,156
AHSD,Newport District,2022-11,School,133
AHSD,Newport District,2022-11,Toddler,54
AHSD,Rutland District,2022-11,Infant,141
AHSD,Rutland District,2022-11,Preschool,291
AHSD,Rutland District,2022-11,School,308
AHSD,Rutland District,2022-11,Toddler,118
AHSD,Springfield District,2022-11,Infant,68
AHSD,Springfield District,2022-11,Preschool,185
AHSD,Springfield District,2022-11,School,134
